site_numeric,site,GPP_yr,NPP_yr,wetland_cover,peatland_cover,nee_yr
1703,Xixiang-6,1194.7996794871794,547.9115384615385,0,0,356.3020843505859
1704,Xixiang-5,1194.7996794871794,547.9115384615385,0,0,356.3020843505859
1705,Xixiang-4,1194.7996794871794,547.9115384615385,0,0,356.3020843505859
1706,Xixiang-3,1194.7996794871794,547.9115384615385,0,0,356.3020843505859
1707,Xixiang-2,1116.5375,513,0,0.41567401827535183,356.3020843505859
1708,Xixiang-1,1116.5375,513,0,0.41567401827535183,356.3020843505859
1713,Love River,1823.969696969697,754.7484848484848,0,2.4358960617862526,190.1161651611328
1714,Zhiben River,2685.355458372464,1073.853754609246,0,4.512680964296683,190.1161651611328
1718,Lijia River,2328.760581364497,946.7216713701654,0,2.563616386276409,0.8963436484336853
1719,Taiping River,2392.6915094339624,967.0471698113208,0,0,0.8963436484336853
1720,Chaoyang Creek-3,1554.8639570745163,756.5339919077951,0,0.40867748221207745,44.447384643554685
1723,Chaoyang Creek-2,1554.8639570745163,756.5339919077951,0,0.40867748221207745,44.447384643554685
1724,Chaoyang Creek-1,1554.8639570745163,756.5339919077951,0,0.40867748221207745,44.447384643554685
1734,Mawuku River,2382.166495429777,897.1233347097696,0,0.8279150250094148,0.8963436484336853
1735,DJ6,1434.0502793731678,724.5572911718558,0,0,233.21768341064453
1736,Laonong River-2,2286.582212764112,857.6515856030932,0,0.01071129017077485,190.1161651611328
1738,Laonong River-3,2555.126153846154,976.4215384615388,0,0.6027507411765372,190.1161651611328
1741,Laonong River-4,2363.686549372118,900.4300805207615,0,0.536777069021635,195.17362213134768
1742,Luermen River,400.9230769230769,200.73076923076923,0,7.959689317526465,195.17362213134768
1759,Dalun River,2412.79631490938,869.6030438014222,0,2.116434885141988,-0.3710871219635011
1762,Fujia River,2427.4615384615386,938.05,0,5.5726754787521715,-0.3710871219635011
1766,Putou River,2336.2331063761935,883.3651395709618,0,0.976544192338048,195.17362213134768
1775,Xinwulv River,2483.937614840115,928.7736154341152,0,3.2434112660618317,-0.3710871219635011
1776,DJ10,2029.052630970915,971.4419862361518,0,0,28.919353103637697
1777,"Xijiang River, China",1588.9391801199438,649.9226358495913,0,0.5332930895087983,27.08140068054199
1778,Xi-5,1588.9391801199438,649.9226358495913,0,0.5332930895087983,27.08140068054199
1781,Lakesi River,2338.833018867925,883.7009433962265,0,3.1909731779821704,195.17362213134768
1785,Weijin River,2283.4617647058826,864.4632352941177,0,4.276576008226784,195.17362213134768
1828,DJ45,1495.5225225225226,697.8027027027028,0,0,368.01978454589846
1830,Xun-8,1011.6801587301588,492.08492063492065,0,0,12.884537506103516
1833,Hongye River,2486.832710280374,985.940186915888,0,2.98442561329569,-0.3710871219635011
1834,Xun-7,987.3767308455948,480.0541689472725,0,0,12.884537506103516
1838,Puzi River,2370.766267876051,1011.6857619248092,0,0.409702857162174,195.17362213134768
1845,dr2,1267.030484239768,570.3820398012962,0,0,28.100384140014647
1849,dr1,1267.030484239768,570.3820398012962,0,0,28.100384140014647
1856,DJ41,1359.249416956814,637.7301472115327,0,0,28.919353103637697
1862,Qingshui Creek,2345.4734741474176,921.4670848756616,0,0.098941299310186,195.17362213134768
1863,Tigertail River,1757.825,775.2206521739131,0,0.5072720796347676,195.17362213134768
1864,Magongcuo Ditch,1219.7423076923071,570.9903846153846,0,0,195.17362213134768
1867,Youcailiao Ditch,1281.8630952380956,604.2523809523809,0,0.6731339039948934,195.17362213134768
1883,Ganges_W7Ê,1058.2105527810124,466.6203862739526,0,1.4677334286414745,35.02510986328125
1884,r106,1625.7117564057885,806.5522693701967,0,0,21.82788963317871
1885,Shuili River,2503.090298507462,1020.7074626865672,0,0.04236446287858081,195.17362213134768
1889,Mei River,2422.558904109589,895.1406392694064,0,0,-0.3710871219635011
1890,Meilun River-1,2205.630434782609,885.9597826086957,0,5.379619658376759,68.7144618988037
1891,Meilun River-2,2205.630434782609,885.9597826086957,0,5.379619658376759,68.7144618988037
1893,Taluowan River,2203.7008726496515,757.4047312024912,0,0,-0.3710871219635011
1903,Liwu River-1,2257.836497871543,820.5854720004269,0,1.6351291696586077,68.7144618988037
1904,Shakadang River,2395.8076923076924,921.0442307692308,0,9.725970654123968,68.7144618988037
1905,Liwu River-2,2239.986635174447,801.6161136421732,0,4.429672721856315,68.7144618988037
1906,Dajia River,2056.484970719848,682.1520348497357,0,0,208.37042312622071
1907,Laoxi River,2366.1786885245906,899.204918032787,0,4.429672721856315,68.7144618988037
1909,Dasha Stream,2434.7898912738497,922.2742564534232,0,4.870398862695555,68.7144618988037
1910,NPJ-8,1149.8506657259422,686.6400811837894,0,0.16414676996996982,34.52574558258057
1911,Nanpan-7,1149.8506657259422,686.6400811837894,0,0.16414676996996982,34.52574558258057
1914,DJ19,1427.901,699.182,0,0,-19.641334438323973
1915,NPJ-7,1185.346682539039,689.3131348639239,0,0.09508648473500957,34.52574558258057
1916,Nanpan-8,1185.346682539039,689.3131348639239,0,0.09508648473500957,34.52574558258057
1924,Heping River,2177.679862774167,794.0911493772254,0,0,68.7144618988037
1931,Da'an River,1915.1229591836736,569.5903061224491,0,4.381404825935135,68.7144618988037
1942,Nan'ao River,2135.5786074091025,821.7761516605169,0,0,68.7144618988037
1951,Hongshui-1,1540.7722329774508,715.3567973602012,0,0,8.651194524765014
1952,"Xijiang River, China",1540.7722329774508,715.3567973602012,0,0,8.651194524765014
1965,Houlong River,2644.4939393939394,1150.1454545454546,0,0.0759455252070422,208.37042312622071
1968,Hongshui-2,1598.8566771288758,764.8271528418082,0,0,8.651194524765014
1990,Zhonggang River,2290.448008008694,980.2336117528536,0,0.5442080946000198,208.37042312622071
1998,Keya River,1915.993333333333,880.6883333333334,0,1.9965350919980724,208.37042312622071
2003,Lanyang River,2286.413253012048,945.9385542168676,0,0.4736799812734674,68.7144618988037
2011,Fengshan River,1848.3308641975311,848.0407407407408,0,0,68.7144618988037
2015,GC4,1341.7227265917604,635.9833341656263,0,0,53.45348777770996
2018,Guancun stream (G5),1341.7227265917604,635.9833341656263,0,0,53.45348777770996
2020,Guancun stream (G4),1341.7227265917604,635.9833341656263,0,0,53.45348777770996
2021,Guancun stream (G3),1270.978125,606.5187500000002,0,0,53.45348777770996
2025,Anning,1209.2142665910471,720.3658004133608,0,0.3894725569932635,51.23959465026856
2036,Tamsui River-2,2171.083389985686,814.2585498620746,0,0.9726697837718524,68.7144618988037
2037,Longchuan River-13,1396.9145161290326,849.85,0,0.27487130359995876,25.857892084121705
2040,DJ24,2036.948717948718,927.3794871794872,0,0,-19.641334438323973
2048,Longchuan River-41,1475.2875,877.2053571428571,0,0.4686971724484929,37.039357566833495
2055,Shuang River,2218.3792732784405,824.1763696694112,0,2.9846603985183005,112.48252868652344
2056,Nankan River,1500.0961538461538,723.8153846153847,0,2.8602563013499194,112.48252868652344
2058,Xiaohekou,1284.7003650061645,780.3225719123645,0,0.4686971724484929,37.039357566833495
2064,Kunming,1398.9248157567083,826.2133529872356,0,0.47017177526169807,78.86311988830566
2073,Longchuan River-10,1471.200261437447,897.9034707894795,0,0.4686971724484929,37.039357566833495
2074,Longchuan River-36,1494.8063610961012,911.1915732838432,0,0,37.039357566833495
2084,Longchuan River-15,1410.3229173572422,860.8736178883853,0,0,37.039357566833495
2085,Longchuan River-7,1501.0849400960344,917.4436054483708,0,0,37.039357566833495
2090,Longchuan River-6,1493.6662531062009,913.6879261731468,0,0,37.039357566833495
2091,Longchuan River-33,1493.6662531062009,913.6879261731468,0,0,37.039357566833495
2092,BPJ-2,1446.879703412543,807.4888235426548,0,0.18838504314468385,14.27087297439575
2099,Longchuan River-5,1577.58719253923,957.0608858812716,0,0.17397450972775153,37.039357566833495
2101,NPJ-2,1097.7677072420718,630.0574768621998,0,0,74.4774398803711
2102,Nanpan-12,1097.7677072420718,630.0574768621998,0,0,74.4774398803711
2103,Longchuan River-16,1431.0845423586688,872.7569198666996,0,0.2659400912228367,37.039357566833495
2108,Xiaohe,1431.5600732618634,838.689901290589,0,0.8537944325191086,78.86311988830566
2110,Longchuan River-17,1846.840239043825,1102.2282868525897,0,0,37.039357566833495
2111,Longchuan River-4,1565.634820018193,947.5668202665682,0,0,37.039357566833495
2112,Longchuan River-31,1565.634820018193,947.5668202665682,0,0,37.039357566833495
2115,Dianwei,1425.2510548523207,839.9713080168776,0,0.3756228443640044,78.86311988830566
2117,Longchuan River-42,1460.4655526057795,890.1257495841547,0,0,37.039357566833495
2118,Longchuan River-32,1565.634820018193,947.5668202665682,0,0,37.039357566833495
2119,Longchuan River-3,1565.634820018193,947.5668202665682,0,0,37.039357566833495
2120,Longchuan River-2,1545.62896780569,933.0947571644044,0,0,37.039357566833495
2126,Longchuan River-38,1736.9257142857143,1060.0260952380952,0,0,37.039357566833495
2127,Longchuan River-19,1460.4655526057795,890.1257495841547,0,0,37.039357566833495
2130,Longchuan River-48,1472.8336898677592,897.36273699369394,0,0,37.039357566833495
2133,Longchuan River-45,1472.8336898677592,897.36273699369394,0,0,37.039357566833495
2136,Ganges_W3Ê,625.4521240669172,257.18818641760566,0,1.6939255129487305,9.683560752868653
2140,Longchuan River-20,1230.1166666666668,772.0222222222225,0,0,37.039357566833495
2154,Longchuan River-21,1460.3404447621274,895.0596171102185,0,0,37.039357566833495
2155,Siying,1150.7221268367111,697.4343174286673,0,0.30573052591235544,65.81529426574707
2168,BPJ-9,1026.0210663445068,600.3502415379502,0,0,23.475451135635375
2169,Beipan-12,1026.0210663445068,600.3502415379502,0,0,23.475451135635375
2170,Jiulong River-11,1660.847462881235,613.1994010801462,0,0,14.246820497512818
2181,Longchuan River-22,1458.7559572393957,893.5765017744656,0,0,37.039357566833495
2182,Longchuan River-61,1458.7559572393957,893.5765017744656,0,0,37.039357566833495
2184,Longchuan River-23,1458.7559572393957,893.5765017744656,0,0,37.039357566833495
2186,Longchuan River-60,1276.4118644067798,785.8118644067798,0,0,37.039357566833495
2187,Longchuan River-62,1614.331386861314,980.1883211678831,0,0,37.039357566833495
2188,Longchuan River-24,1614.331386861314,980.1883211678831,0,0,37.039357566833495
2191,Xianrenzhang,1295.5764723362522,582.6548558254219,0,0.7236213322658737,46.152794456481935
2194,Maolan Spring-1,1258.841738915093,655.6654670951467,0,0,15.13255043029785
2195,Maolan Spring-1,1258.841738915093,655.6654670951467,0,0,15.13255043029785
2196,Maolan Spring-2,1258.841738915093,655.6654670951467,0,0,15.13255043029785
2197,Maolan Spring-2,1258.841738915093,655.6654670951467,0,0,15.13255043029785
2198,Maolan Spring-3,1258.841738915093,655.6654670951467,0,0,15.13255043029785
2199,Maolan Spring-3,1258.841738915093,655.6654670951467,0,0,15.13255043029785
2202,Nanpan-2,742.5299345378371,452.97983922492807,0,0.7032773677161442,65.81529426574707
2203,NPJ-13,742.5299345378371,452.97983922492807,0,0.7032773677161442,65.81529426574707
2204,Longchuan River-25,1414.6380107145433,868.1492610791026,0,0.0633453769146733,37.039357566833495
2206,Gaoqiao,1583.8929446931854,951.5801263389924,0,0,78.86311988830566
2209,Longchuan River-57,1698.4032258064517,1053.9935483870968,0,0,37.039357566833495
2213,Longchuan River-26,1390.0798224790008,854.4078480684954,0,0.6373899019448935,37.039357566833495
2216,Longchuan River-27,1487.0457858524462,921.6591253705373,0,0.5372642777675997,37.039357566833495
2218,Longchuan River-58,1448.4584635639603,899.6730040365463,0,0.5517412884872451,37.039357566833495
2219,R59,991.714697828162,595.0122903346844,0,0.13700805685688783,74.4774398803711
2223,Longchuan River-53,1488.4712664479862,931.4259857850608,0,0,37.039357566833495
2225,Huangguayuan,1386.882064314329,856.1599148785398,0,0.212283971852313,37.039357566833495
2226,Longchuan River-28,1386.882064314329,856.1599148785398,0,0.212283971852313,37.039357566833495
2228,Duoke,1466.2362995720937,917.783996653544,0,0.46705976201202815,37.039357566833495
2233,Beipan-8,1019.3771657611508,597.3406796439344,0,0,23.475451135635375
2234,BPJ-13,1019.3771657611508,597.3406796439344,0,0,23.475451135635375
2236,Longchuan River-54,1120.9359020264642,710.9919982088057,0,0.46705976201202815,37.039357566833495
2241,Dahuizhuang,1211.271101577292,766.5411225859555,0,0.00839945151823905,21.88852510452271
2251,Longchuan River-55,1433.339667613191,894.2952698414189,0,0,53.506680488586426
2253,Hongweiqiao,1225.7732461272522,584.6801535745685,0,0,16.641868591308594
2254,Huangping,1240.5760684525214,776.7505933322414,0,0.03663778908309613,20.19475927352905
2268,Fuquan,1360.1435643564355,584.160396039604,0,0,25.7746057510376
2277,BPJ-18,1038.8323509935092,611.1563000159334,0,0.1434336653599771,60.30126762390137
2278,Beipan-3,1038.8323509935092,611.1563000159334,0,0.1434336653599771,60.30126762390137
2285,Beipan-4,959.7434782608696,569.304347826087,0,0.986849433066012,60.30126762390137
2286,BPJ-17,959.7434782608696,569.304347826087,0,0.986849433066012,60.30126762390137
2288,Huaxi,955.5714285714288,544.5482142857144,0,0.32998874361370184,117.1170150756836
2293,Qiyanqiao,944.6686274509804,543.5015250544661,0,0.3156905143903251,117.1170150756836
2315,Mujiaqiao,1390.1406779661013,888.4186440677968,0,0.4085418398058596,20.19475927352905
2320,Laiyuanqiao,1367.1636286837413,878.9635609736154,0,0,43.936829519271846
2350,Yuqing,1287.507931423439,657.0973670987181,0,0,35.93050060272217
2356,Xuhuatun,1033.484375,596.03359375,0,0.53020690060578,114.73674774169922
2357,Canal Two,464.939691674342,196.48557872715224,0,0,0.836555278301239
2358,Niulan,1112.977447755392,680.6231978820772,0,0.6091305646799489,26.2957368850708
2359,Xinquan,913.8895490823344,576.594629968269,0,1.3315909509869146,26.2957368850708
2362,Hezhou,1480.7604500738437,647.443384180791,0,0,56.17318344116211
2373,Shiqian,1319.6793375646243,639.7067454877456,0,0,34.795210647583005
2382,Hongjunshan,1060.6882801250472,574.8098117256307,0,0.8543069219197305,134.18193740844723
2386,Hehuihe,1081.5706043956045,582.1498196248195,0,0.08938870852394042,134.18193740844723
2397,Heshuihe,1394.385908715274,811.0642983841198,0,0,28.393780326843263
2402,Tongzi,1028.2180738476895,547.6946297964919,0,0.19482998329611367,52.57221450805664
2405,Zhuxi River,1191.6407407407407,686.1493827160493,0,0,53.4177921295166
2406,Songtao,1104.9103986148205,556.9824129197883,0,0,34.6263521194458
2409,Lijiadu,1284.9842933262216,582.7694013201725,0,0.422542927020682,59.414301300048834
2412,Chiwu Creek-8,1277.785436893204,639.3582524271845,0,0,29.835842323303225
2413,Chiwu Creek-7,1277.785436893204,639.3582524271845,0,0,29.835842323303225
2415,Chiwu Creek-6,1277.785436893204,639.3582524271845,0,0,29.835842323303225
2416,Chiwu Creek-5,1277.785436893204,639.3582524271845,0,0,29.835842323303225
2417,Chiwu Creek-4,1277.785436893204,639.3582524271845,0,0,29.835842323303225
2419,Chiwu Creek-2,1277.785436893204,639.3582524271845,0,0,29.835842323303225
2427,Gaoan,1086.3387847222225,564.0919791666666,33.33333333333333,0.34242807505431194,92.68552856445312
2437,Weeki Wachee Spring,1229.5197530864198,658.4469135802469,0,1.1600459250062038,81.97357864379883
2438,S3-Tuojia River,1326.1979381443302,625.1453608247423,0,0,48.70770149230957
2439,Tuojia River-4,1326.1979381443302,625.1453608247423,0,0,48.70770149230957
2441,Tuojia-3,1326.1979381443302,625.1453608247423,0,0,48.70770149230957
2442,Tuojia River-3,1326.1979381443302,625.1453608247423,0,0,48.70770149230957
2456,Ganges_W1Ê,796.8000000000002,247.8,0,0,163.58812103271484
2491,Qingxi River,1345.08502994012,679.0101796407185,0,0,52.57221450805664
2505,Yangdu River,1083.3436619718311,608.4338028169014,0,0,52.57221450805664
2525,Chongqing-11,1298.712403555652,675.0522827670048,0,0,204.4059066772461
2526,w1,1312.0193548387097,655.7725806451613,0,0,204.4059066772461
2527,Area I,1312.0193548387097,655.7725806451613,0,0,204.4059066772461
2529,Chongqing-6,1312.0193548387097,655.7725806451613,0,0,204.4059066772461
2532,BYPH,1298.712403555652,675.0522827670048,0,0,204.4059066772461
2533,w2,1312.0193548387097,655.7725806451613,0,0,204.4059066772461
2539,w4,1337.7273644903762,680.7797413905715,0,0,204.4059066772461
2542,Area I,1337.7273644903762,680.7797413905715,0,0,204.4059066772461
2543,Chongqing-7,1337.7273644903762,680.7797413905715,0,0,204.4059066772461
2546,Area III,1269.1872850596958,665.0207309655642,0,0,204.4059066772461
2548,Chongqing-9,1270.315463917526,653.9288659793815,0,0,204.4059066772461
2549,w5,1325.456179775281,667.6505617977529,0,0,204.4059066772461
2550,Area I,1270.315463917526,653.9288659793815,0,0,204.4059066772461
2553,w7,1340.547254649282,680.3029571938935,0,0,204.4059066772461
2555,Chongqing-37,1047.2490445859871,596.1299363057325,0,0.308416677633181,204.4059066772461
2556,Area III,994.5086179635432,571.8644754518774,0,0.0641636305484142,204.4059066772461
2559,Area III,1047.2490445859871,596.1299363057325,0,0.308416677633181,204.4059066772461
2562,Lixiang River-4,1363.364596273292,664.0490683229814,0,0,204.4059066772461
2568,TD9,685.0874318111083,430.69974585759184,0,0,204.4059066772461
2573,TD8,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2576,Area III,1188.588,636.6233333333333,0,0,204.4059066772461
2578,TD7,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2579,Area IV,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2582,Area III,1125.65,616.5808823529413,0,0,204.4059066772461
2583,ES3,1195.7948387096774,634.2722580645162,0,0,204.4059066772461
2587,Area III,970.4560606060606,566.3787878787879,0,0.308416677633181,204.4059066772461
2588,TD6,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2590,ES4,1195.7948387096774,634.2722580645162,0,0,204.4059066772461
2591,Chongqing-40,970.4560606060606,566.3787878787879,0,0.308416677633181,204.4059066772461
2593,e1,1348.1175,693.63625,0,0,204.4059066772461
2594,TD5,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2596,L2,1347.8124878020533,669.3480810493853,0,0,204.4059066772461
2599,Area IV,685.3011117742172,430.7829870161854,0,0.04303502217318181,204.4059066772461
2601,ES5,1195.7948387096774,634.2722580645162,0,0,204.4059066772461
2602,Chongqing-10,1348.1175,693.63625,0,0,204.4059066772461
2603,TD4,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2604,Area I,1328.5526546391752,684.8683719931272,0,0,204.4059066772461
2606,L1,1347.8124878020533,669.3480810493853,0,0,204.4059066772461
2607,Longtan River,1226.903669724771,612.1168195718653,0,0,40.38039932250977
2608,BLTH,1226.903669724771,612.1168195718653,0,0,40.38039932250977
2610,e2,1328.5526546391752,684.8683719931272,0,0,204.4059066772461
2611,TD3,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2613,e3,1328.5526546391752,684.8683719931272,0,0,204.4059066772461
2614,Area I,1195.7948387096774,634.2722580645162,0,0,204.4059066772461
2619,TD2,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2622,Area IV,685.2793887330415,430.7699758157903,0,0.04303502217318181,204.4059066772461
2625,Area IV,685.3011117742172,430.7829870161854,0,0.04303502217318181,204.4059066772461
2629,Area III,940.3981900452492,546.1787330316741,0,0.5288448531055046,204.4059066772461
2630,ES8,1222.7285714285715,644.7410714285717,0,0,204.4059066772461
2632,LT1,1079.684057233529,608.6881138773707,0,0.6880718015957088,204.4059066772461
2633,ES9,1222.7285714285715,644.7410714285717,0,0,204.4059066772461
2634,Taohua-7,685.2793887330415,430.7699758157903,0,0.04303502217318181,204.4059066772461
2635,Area IV,1006.5694444444446,564.0291666666667,0,0,204.4059066772461
2637,Taohua-6,458,282.55,0,0.04303502217318181,204.4059066772461
2638,Taohua-5,458,282.55,0,0.04303502217318181,204.4059066772461
2644,LT2,1001.8467032967034,578.060989010989,0,0.5608723148283734,204.4059066772461
2648,Changtang River,1156.4567901234568,623.3942386831277,0,0,204.4059066772461
2649,Taohua-4,458,282.55,0,0.04303502217318181,204.4059066772461
2650,BLTH-BSY,940.3981900452492,546.1787330316741,0,0.5288448531055046,204.4059066772461
2652,Liangtan River,940.3981900452492,546.1787330316741,0,0.5288448531055046,204.4059066772461
2655,Taohua-3,458,282.55,0,0.04303502217318181,204.4059066772461
2656,Area V,458,282.55,0,0.04303502217318181,204.4059066772461
2657,Taohua-2,689.1890972450444,433.3004810359485,0,0,204.4059066772461
2658,Taohua-1,458,282.55,0,0.04303502217318181,204.4059066772461
2659,LT3,1001.8467032967034,578.060989010989,0,0.5608723148283734,204.4059066772461
2660,Lixiang River-3,1301.4087437697085,635.7445651510528,0,0,204.4059066772461
2661,Area IV,1006.5694444444446,564.0291666666667,0,0,204.4059066772461
2663,Area V,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
2665,Chongqing-42,1001.8467032967034,578.060989010989,0,0.5608723148283734,204.4059066772461
2666,Qingshui-1,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
2667,LT4,1001.8467032967034,578.060989010989,0,0.5608723148283734,204.4059066772461
2669,Qingshui-2,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
2679,Qingshui-3,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
2680,Area V,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
2681,LT5,1001.8467032967034,578.060989010989,0,0.5608723148283734,204.4059066772461
2682,Qingshui-4,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
2683,Area V,1142.000577433277,578.2204357733536,0,0,36.874524688720705
2689,Qingshui-5,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
2694,Panxi-6,963.1,538.6,0,0.32349444774307756,204.4059066772461
2695,Qingshui-6,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
2697,Panxi-8,963.1,538.6,0,0.32349444774307756,204.4059066772461
2698,Area V,963.1,538.6,0,0.32349444774307756,204.4059066772461
2699,Panxi-5,963.1,538.6,0,0.32349444774307756,204.4059066772461
2700,Panxi-4,963.1,538.6,0,0.32349444774307756,204.4059066772461
2703,Qingshui-7,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
2704,Panxi-7,963.1,538.6,0,0.32349444774307756,204.4059066772461
2705,Phoenix-3,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
2706,Panxi-3,963.1,538.6,0,0.32349444774307756,204.4059066772461
2707,Phoenix-4,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
2708,Phoenix-5,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
2709,Phoenix-6,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
2715,Panxi-2,963.1,538.6,0,0.32349444774307756,204.4059066772461
2720,Area III,970.9745926132003,556.9056867573745,0,0.5608723148283734,204.4059066772461
2721,LT7,970.9745926132003,556.9056867573745,0,0.5608723148283734,204.4059066772461
2722,Chongqing-27,978.97,549.3470000000002,0,0,204.4059066772461
2723,Area II,978.97,549.3470000000002,0,0,204.4059066772461
2727,Area III,970.9745926132003,556.9056867573745,0,0.5608723148283734,204.4059066772461
2731,Chaoyang River-8,751.0319571520832,459.9807785290738,0,0.23950579580313391,204.4059066772461
2732,LT8,970.9745926132003,556.9056867573745,0,0.5608723148283734,204.4059066772461
2734,Xiaojia-6,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
2735,Chongqing-30,751.0319571520832,459.9807785290738,0,0.23950579580313391,204.4059066772461
2736,Area II,751.0319571520832,459.9807785290738,0,0.23950579580313391,204.4059066772461
2737,Chaoyang River-10,751.0319571520832,459.9807785290738,0,0.23950579580313391,204.4059066772461
2740,Xiaojia-5,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
2741,Xiaojia-8,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
2743,Area V,1027.0373941476057,579.1504990670685,0,0.44154312147647423,204.4059066772461
2744,Area II,1057.001310043668,579.9013100436681,0,0,204.4059066772461
2745,Chaoyang River-7,1057.001310043668,579.9013100436681,0,0,204.4059066772461
2746,Xiaojia-4,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
2747,Xiaojia-7,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
2748,Chongqing-31,1057.001310043668,579.9013100436681,0,0,204.4059066772461
2749,Xiaojia-3,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
2750,Area V,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
2751,Xiaojia-2,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
2753,Xiaojia-1,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
2757,Jiuqu-3,1027.0373941476057,579.1504990670685,0,0.44154312147647423,204.4059066772461
2758,Area IV,1027.0373941476057,579.1504990670685,0,0.44154312147647423,204.4059066772461
2766,Chongqing-29,1057.001310043668,579.9013100436681,0,0,204.4059066772461
2769,Area II,1057.001310043668,579.9013100436681,0,0,204.4059066772461
2770,Area IV,1027.0373941476057,579.1504990670685,0,0.44154312147647423,204.4059066772461
2773,Chaoyang River-6,1057.001310043668,579.9013100436681,0,0,204.4059066772461
2782,Chaoyang River-5,1057.001310043668,579.9013100436681,0,0,204.4059066772461
2792,Chaoyang River-4,1057.001310043668,579.9013100436681,0,0,204.4059066772461
2797,Hou River-12,904.2930555555556,513.6111111111112,0,0.4646398973335046,204.4059066772461
2798,Area IV,963.8816666666668,549.9116666666667,0,0.41111883897712026,204.4059066772461
2804,Hou River-13,904.2930555555556,513.6111111111112,0,0.4646398973335046,204.4059066772461
2808,Buffalo Bayou South Piney Point,955.8500142549832,473.21545237751246,0,0,221.3946792602539
2822,Area III,1006.8108297116,569.7562394838559,0,0,204.4059066772461
2826,Hou River-11,957.7990490232878,533.4751045456586,0,0,204.4059066772461
2827,Area IV,785.3637931034482,447.7758620689655,0,0.3749092004812664,204.4059066772461
2828,Buffalo Bayou Sabine,669.8585471331389,368.8128260447036,0,0,221.3946792602539
2836,Hou River-8,903.1289870689656,506.55965517241384,0,0.3749092004812664,204.4059066772461
2837,Buffalo Bayou Farther Point,955.8500142549832,473.21545237751246,0,0,221.3946792602539
2838,Heishuitan-6,1027.2269816710218,579.2663655504266,0,0,204.4059066772461
2839,Dayanju,1159.3157583840386,580.6739763601676,0,0.4837996025240457,41.93492298126221
2841,Chaoyang River-2,996.5137931034484,550.5531034482759,0,0.6923753377518946,204.4059066772461
2854,Chongqing-35,1027.2521804415858,579.320352734464,0,0,204.4059066772461
2855,Heishuitan-7,1040.8703125,574.2046875,0,0,204.4059066772461
2856,Area III,1027.2521804415858,579.320352734464,0,0,204.4059066772461
2863,Heishuitan-5,1049.7820895522389,587.9820895522388,0,0,204.4059066772461
2872,SF700,2021.0976357921663,1006.7575500866742,0,9.696774205853682,29.58941249847412
2885,Wentang river,1085.750041190796,584.5058973672132,0,0,204.4059066772461
2887,BWTH,1085.750041190796,584.5058973672132,0,0,204.4059066772461
2894,Heishuitan-11,1049.7820895522389,587.9820895522388,0,0,204.4059066772461
2901,Area I,1014.0676137829372,561.5636178893891,0,0,204.4059066772461
2902,Heishuitan-4,1064.1453688447805,574.9784523013086,0,0,204.4059066772461
2903,Area II,1068.4810344827588,562.7310344827587,0,0,204.4059066772461
2904,Taohua River-6,1124.6468085106385,595.4244680851065,0,0.2110256886020284,40.38039932250977
2906,Chongqing-33,1068.4810344827588,562.7310344827587,0,0,204.4059066772461
2913,Area I,1064.4448430493271,578.8578475336324,0,0,204.4059066772461
2915,Hou River-4,1064.4448430493271,578.8578475336324,0,0,204.4059066772461
2919,Heishuitan-3,1066.9544451714462,579.5894811728766,0,0,204.4059066772461
2926,Chongqing-32,1059.979617834395,581.1968152866242,0,0,204.4059066772461
